$GPGGA,104912.50,3916.15198,N,00726.46786,W,1,04,4.31,356.9,M,48.9,M,,*4B
$GPGGA,104912.75,3916.15134,N,00726.46634,W,1,04,4.31,356.9,M,48.9,M,,*42
$GPGGA,104913.00,3916.15067,N,00726.46482,W,1,04,4.31,356.9,M,48.9,M,,*49
$GPGGA,104913.25,3916.15001,N,00726.46328,W,1,04,4.31,356.9,M,48.9,M,,*49
$GPGGA,104913.50,3916.14936,N,00726.46172,W,1,04,4.31,356.9,M,48.9,M,,*4A
$GPGGA,104913.75,3916.14815,N,00726.45991,W,1,04,4.30,356.6,M,48.9,M,,*45
$GPGGA,104914.00,3916.14690,N,00726.45813,W,1,04,4.30,356.6,M,48.9,M,,*48
$GPGGA,104914.25,3916.14582,N,00726.45644,W,1,04,4.30,356.7,M,48.9,M,,*42
$GPGGA,104914.50,3916.14481,N,00726.45478,W,1,04,4.30,356.9,M,48.9,M,,*41
$GPGGA,104914.75,3916.14382,N,00726.45308,W,1,04,4.30,357.0,M,48.9,M,,*4A
$GPGGA,104915.00,3916.14292,N,00726.45139,W,1,04,4.30,357.0,M,48.9,M,,*49
$GPGGA,104915.25,3916.14240,N,00726.44946,W,1,04,4.30,358.5,M,48.9,M,,*4A
$GPGGA,104915.50,3916.14185,N,00726.44758,W,1,04,4.30,359.5,M,48.9,M,,*42
$GPGGA,104915.75,3916.14127,N,00726.44573,W,1,04,4.30,360.3,M,48.9,M,,*4A
$GPGGA,104916.00,3916.14064,N,00726.44392,W,1,04,4.30,360.9,M,48.9,M,,*4E
$GPGGA,104916.25,3916.14005,N,00726.44214,W,1,04,4.30,361.5,M,48.9,M,,*4C
$GPGGA,104916.50,3916.13938,N,00726.44033,W,1,04,4.30,362.0,M,48.9,M,,*4F
$GPGGA,104916.75,3916.13875,N,00726.43855,W,1,04,4.30,362.3,M,48.9,M,,*4C
$GPGGA,104917.00,3916.13806,N,00726.43677,W,1,04,4.30,362.6,M,48.9,M,,*40
$GPGGA,104917.25,3916.13743,N,00726.43501,W,1,04,4.30,362.9,M,48.9,M,,*44
$GPGGA,104917.50,3916.13674,N,00726.43321,W,1,04,4.30,363.0,M,48.9,M,,*4F
$GPGGA,104917.75,3916.13611,N,00726.43143,W,1,04,4.30,363.2,M,48.9,M,,*4F
$GPGGA,104918.00,3916.13541,N,00726.42966,W,1,04,4.30,363.4,M,48.9,M,,*4C
$GPGGA,104918.25,3916.13470,N,00726.42793,W,1,04,4.30,363.6,M,48.9,M,,*4E
$GPGGA,104918.50,3916.13400,N,00726.42620,W,1,04,4.30,363.8,M,48.9,M,,*4C
$GPGGA,104918.75,3916.13331,N,00726.42445,W,1,04,4.30,363.9,M,48.9,M,,*4E
$GPGGA,104919.00,3916.13263,N,00726.42273,W,1,04,4.30,364.0,M,48.9,M,,*46
$GPGGA,104919.25,3916.13193,N,00726.42099,W,1,04,4.30,364.1,M,48.9,M,,*4A
$GPGGA,104919.50,3916.13126,N,00726.41925,W,1,04,4.30,364.1,M,48.9,M,,*4B
$GPGGA,104919.75,3916.13053,N,00726.41753,W,1,04,4.30,364.1,M,48.9,M,,*40
$GPGGA,104920.00,3916.12986,N,00726.41585,W,1,04,4.30,364.2,M,48.9,M,,*42
$GPGGA,104920.25,3916.12912,N,00726.41416,W,1,04,4.30,364.1,M,48.9,M,,*40
$GPGGA,104920.50,3916.12849,N,00726.41248,W,1,04,4.30,364.3,M,48.9,M,,*42
$GPGGA,104920.75,3916.12778,N,00726.41081,W,1,04,4.30,364.3,M,48.9,M,,*4F
$GPGGA,104921.00,3916.12706,N,00726.40912,W,1,04,4.30,364.2,M,48.9,M,,*46
$GPGGA,104921.25,3916.12636,N,00726.40747,W,1,04,4.30,364.2,M,48.9,M,,*4D
$GPGGA,104921.50,3916.12571,N,00726.40580,W,1,04,4.30,364.3,M,48.9,M,,*47
$GPGGA,104921.75,3916.12505,N,00726.40414,W,1,04,4.30,364.3,M,48.9,M,,*4F
$GPGGA,104922.00,3916.12447,N,00726.40250,W,1,04,4.30,364.5,M,48.9,M,,*49
$GPGGA,104922.25,3916.12380,N,00726.40086,W,1,04,4.30,364.5,M,48.9,M,,*4B
$GPGGA,104922.50,3916.12316,N,00726.39926,W,1,04,4.30,364.5,M,48.9,M,,*4B
$GPGGA,104922.75,3916.12256,N,00726.39766,W,1,04,4.30,364.5,M,48.9,M,,*43
$GPGGA,104923.00,3916.12198,N,00726.39610,W,1,04,4.30,364.6,M,48.9,M,,*42
$GPGGA,104923.25,3916.12133,N,00726.39456,W,1,04,4.30,364.5,M,48.9,M,,*47
$GPGGA,104923.50,3916.12067,N,00726.39307,W,1,04,4.30,364.5,M,48.9,M,,*46
$GPGGA,104923.75,3916.12004,N,00726.39164,W,1,04,4.30,364.5,M,48.9,M,,*43
$GPGGA,104924.00,3916.11936,N,00726.39022,W,1,04,4.30,364.4,M,48.9,M,,*4F
$GPGGA,104924.25,3916.11870,N,00726.38887,W,1,04,4.30,364.5,M,48.9,M,,*4C
